#    L    TT             EE             BB             TE          
  1489   0.719242E+03   0.119780E+02   0.841888E-01  -0.507924E+01
  1490   0.716529E+03   0.120344E+02   0.841243E-01  -0.462460E+01
  1491   0.713793E+03   0.120929E+02   0.840593E-01  -0.417786E+01
  1492   0.711033E+03   0.121535E+02   0.839936E-01  -0.373914E+01
  1493   0.708250E+03   0.122160E+02   0.839274E-01  -0.330856E+01
  1494   0.705444E+03   0.122805E+02   0.838605E-01  -0.288626E+01
  1495   0.702616E+03   0.123469E+02   0.837931E-01  -0.247234E+01
  1496   0.699766E+03   0.124152E+02   0.837251E-01  -0.206692E+01
  1497   0.696897E+03   0.124852E+02   0.836566E-01  -0.167008E+01
  1498   0.694007E+03   0.125571E+02   0.835875E-01  -0.128193E+01
  1499   0.691098E+03   0.126307E+02   0.835178E-01  -0.902573E+00
  1500   0.688171E+03   0.127059E+02   0.834476E-01  -0.532094E+00
  1501   0.685226E+03   0.127829E+02   0.833769E-01  -0.170592E+00
  1502   0.682264E+03   0.128614E+02   0.833057E-01   0.181849E+00
  1503   0.679287E+03   0.129415E+02   0.832339E-01   0.525142E+00
  1504   0.676294E+03   0.130230E+02   0.831616E-01   0.859222E+00
  1505   0.673286E+03   0.131061E+02   0.830888E-01   0.118401E+01
  1506   0.670265E+03   0.131906E+02   0.830155E-01   0.149943E+01
  1507   0.667230E+03   0.132764E+02   0.829417E-01   0.180542E+01
  1508   0.664182E+03   0.133636E+02   0.828674E-01   0.210189E+01
  1509   0.661123E+03   0.134520E+02   0.827927E-01   0.238884E+01
  1510   0.658053E+03   0.135416E+02   0.827175E-01   0.266613E+01
  1511   0.654972E+03   0.136324E+02   0.826418E-01   0.293380E+01
  1512   0.651883E+03   0.137244E+02   0.825657E-01   0.319179E+01
  1513   0.648785E+03   0.138174E+02   0.824892E-01   0.344010E+01
  1514   0.645680E+03   0.139115E+02   0.824122E-01   0.367864E+01
  1515   0.642569E+03   0.140065E+02   0.823348E-01   0.390744E+01
  1516   0.639451E+03   0.141025E+02   0.822570E-01   0.412643E+01
  1517   0.636329E+03   0.141994E+02   0.821788E-01   0.433559E+01
  1518   0.633202E+03   0.142970E+02   0.821002E-01   0.453493E+01
  1519   0.630072E+03   0.143955E+02   0.820213E-01   0.472445E+01
  1520   0.626940E+03   0.144947E+02   0.819419E-01   0.490406E+01
  1521   0.623805E+03   0.145946E+02   0.818623E-01   0.507382E+01
  1522   0.620670E+03   0.146951E+02   0.817822E-01   0.523371E+01
  1523   0.617533E+03   0.147962E+02   0.817019E-01   0.538367E+01
  1524   0.614397E+03   0.148978E+02   0.816212E-01   0.552375E+01
  1525   0.611262E+03   0.149999E+02   0.815401E-01   0.565394E+01
  1526   0.608128E+03   0.151024E+02   0.814588E-01   0.577426E+01
  1527   0.604997E+03   0.152053E+02   0.813772E-01   0.588475E+01
  1528   0.601870E+03   0.153085E+02   0.812953E-01   0.598539E+01
  1529   0.598746E+03   0.154120E+02   0.812131E-01   0.607627E+01
  1530   0.595627E+03   0.155157E+02   0.811307E-01   0.615732E+01
  1531   0.592514E+03   0.156196E+02   0.810480E-01   0.622859E+01
  1532   0.589407E+03   0.157237E+02   0.809651E-01   0.629014E+01
  1533   0.586306E+03   0.158277E+02   0.808819E-01   0.634198E+01
  1534   0.583213E+03   0.159319E+02   0.807986E-01   0.638417E+01
  1535   0.580128E+03   0.160359E+02   0.807150E-01   0.641673E+01
  1536   0.577052E+03   0.161399E+02   0.806312E-01   0.643968E+01
  1537   0.573985E+03   0.162438E+02   0.805472E-01   0.645308E+01
  1538   0.570929E+03   0.163474E+02   0.804631E-01   0.645699E+01
  1539   0.567883E+03   0.164509E+02   0.803788E-01   0.645147E+01
  1540   0.564849E+03   0.165540E+02   0.802943E-01   0.643662E+01
  1541   0.561826E+03   0.166568E+02   0.802097E-01   0.641243E+01
  1542   0.558818E+03   0.167593E+02   0.801250E-01   0.637905E+01
  1543   0.555822E+03   0.168613E+02   0.800402E-01   0.633650E+01
  1544   0.552841E+03   0.169629E+02   0.799552E-01   0.628489E+01
  1545   0.549875E+03   0.170639E+02   0.798702E-01   0.622428E+01
  1546   0.546924E+03   0.171644E+02   0.797850E-01   0.615475E+01
  1547   0.543990E+03   0.172643E+02   0.796998E-01   0.607636E+01
  1548   0.541072E+03   0.173635E+02   0.796145E-01   0.598923E+01
  1549   0.538171E+03   0.174620E+02   0.795292E-01   0.589343E+01
  1550   0.535288E+03   0.175597E+02   0.794439E-01   0.578902E+01
  1551   0.532423E+03   0.176567E+02   0.793585E-01   0.567613E+01
  1552   0.529577E+03   0.177527E+02   0.792731E-01   0.555483E+01
  1553   0.526751E+03   0.178480E+02   0.791877E-01   0.542527E+01
  1554   0.523945E+03   0.179423E+02   0.791023E-01   0.528749E+01
  1555   0.521159E+03   0.180356E+02   0.790169E-01   0.514164E+01
  1556   0.518394E+03   0.181279E+02   0.789315E-01   0.498781E+01
  1557   0.515650E+03   0.182191E+02   0.788462E-01   0.482614E+01
  1558   0.512929E+03   0.183093E+02   0.787609E-01   0.465673E+01
  1559   0.510230E+03   0.183983E+02   0.786757E-01   0.447972E+01
  1560   0.507554E+03   0.184862E+02   0.785905E-01   0.429515E+01
  1561   0.504902E+03   0.185728E+02   0.785054E-01   0.410328E+01
  1562   0.502274E+03   0.186582E+02   0.784204E-01   0.390413E+01
  1563   0.499670E+03   0.187424E+02   0.783355E-01   0.369788E+01
  1564   0.497091E+03   0.188252E+02   0.782507E-01   0.348463E+01
  1565   0.494537E+03   0.189066E+02   0.781661E-01   0.326456E+01
  1566   0.492009E+03   0.189867E+02   0.780815E-01   0.303775E+01
  1567   0.489507E+03   0.190654E+02   0.779972E-01   0.280437E+01
  1568   0.487031E+03   0.191426E+02   0.779129E-01   0.256449E+01
  1569   0.484583E+03   0.192182E+02   0.778288E-01   0.231832E+01
  1570   0.482161E+03   0.192924E+02   0.777449E-01   0.206599E+01
  1571   0.479767E+03   0.193650E+02   0.776612E-01   0.180759E+01
  1572   0.477401E+03   0.194360E+02   0.775776E-01   0.154329E+01
  1573   0.475063E+03   0.195054E+02   0.774943E-01   0.127324E+01
  1574   0.472753E+03   0.195731E+02   0.774111E-01   0.997600E+00
  1575   0.470473E+03   0.196391E+02   0.773282E-01   0.716520E+00
  1576   0.468221E+03   0.197035E+02   0.772455E-01   0.430167E+00
  1577   0.465999E+03   0.197661E+02   0.771630E-01   0.138689E+00
  1578   0.463807E+03   0.198270E+02   0.770807E-01  -0.157741E+00
  1579   0.461645E+03   0.198861E+02   0.769988E-01  -0.458977E+00
  1580   0.459513E+03   0.199434E+02   0.769170E-01  -0.764862E+00
  1581   0.457412E+03   0.199989E+02   0.768356E-01  -0.107524E+01
  1582   0.455342E+03   0.200525E+02   0.767544E-01  -0.138997E+01
  1583   0.453303E+03   0.201043E+02   0.766735E-01  -0.170889E+01
  1584   0.451294E+03   0.201542E+02   0.765928E-01  -0.203184E+01
  1585   0.449317E+03   0.202021E+02   0.765125E-01  -0.235869E+01
  1586   0.447371E+03   0.202482E+02   0.764325E-01  -0.268927E+01
  1587   0.445457E+03   0.202922E+02   0.763528E-01  -0.302342E+01
  1588   0.443574E+03   0.203343E+02   0.762734E-01  -0.336098E+01
  1589   0.441724E+03   0.203744E+02   0.761943E-01  -0.370179E+01
  1590   0.439905E+03   0.204124E+02   0.761156E-01  -0.404570E+01
  1591   0.438118E+03   0.204485E+02   0.760372E-01  -0.439253E+01
  1592   0.436363E+03   0.204825E+02   0.759592E-01  -0.474213E+01
  1593   0.434641E+03   0.205144E+02   0.758815E-01  -0.509434E+01
  1594   0.432951E+03   0.205443E+02   0.758042E-01  -0.544900E+01
  1595   0.431293E+03   0.205720E+02   0.757272E-01  -0.580593E+01
  1596   0.429667E+03   0.205977E+02   0.756506E-01  -0.616498E+01
  1597   0.428074E+03   0.206213E+02   0.755744E-01  -0.652599E+01
  1598   0.426513E+03   0.206427E+02   0.754985E-01  -0.688879E+01
  1599   0.424984E+03   0.206621E+02   0.754231E-01  -0.725321E+01
  1600   0.423489E+03   0.206793E+02   0.753480E-01  -0.761911E+01
  1601   0.422025E+03   0.206943E+02   0.752733E-01  -0.798631E+01
  1602   0.420593E+03   0.207072E+02   0.751991E-01  -0.835467E+01
  1603   0.419194E+03   0.207179E+02   0.751252E-01  -0.872402E+01
  1604   0.417827E+03   0.207265E+02   0.750518E-01  -0.909421E+01
  1605   0.416492E+03   0.207329E+02   0.749787E-01  -0.946510E+01
  1606   0.415189E+03   0.207371E+02   0.749061E-01  -0.983652E+01
  1607   0.413918E+03   0.207392E+02   0.748339E-01  -0.102083E+02
  1608   0.412679E+03   0.207390E+02   0.747621E-01  -0.105803E+02
  1609   0.411471E+03   0.207367E+02   0.746908E-01  -0.109523E+02
  1610   0.410295E+03   0.207322E+02   0.746198E-01  -0.113243E+02
  1611   0.409151E+03   0.207256E+02   0.745494E-01  -0.116959E+02
  1612   0.408038E+03   0.207168E+02   0.744793E-01  -0.120672E+02
  1613   0.406956E+03   0.207058E+02   0.744097E-01  -0.124378E+02
  1614   0.405905E+03   0.206928E+02   0.743405E-01  -0.128077E+02
  1615   0.404884E+03   0.206776E+02   0.742718E-01  -0.131766E+02
  1616   0.403895E+03   0.206603E+02   0.742036E-01  -0.135446E+02
  1617   0.402936E+03   0.206409E+02   0.741357E-01  -0.139113E+02
  1618   0.402007E+03   0.206194E+02   0.740683E-01  -0.142767E+02
  1619   0.401108E+03   0.205957E+02   0.740014E-01  -0.146407E+02
  1620   0.400239E+03   0.205700E+02   0.739349E-01  -0.150030E+02
  1621   0.399399E+03   0.205422E+02   0.738689E-01  -0.153635E+02
  1622   0.398589E+03   0.205123E+02   0.738034E-01  -0.157222E+02
  1623   0.397807E+03   0.204803E+02   0.737382E-01  -0.160788E+02
  1624   0.397054E+03   0.204463E+02   0.736736E-01  -0.164332E+02
  1625   0.396330E+03   0.204103E+02   0.736094E-01  -0.167853E+02
  1626   0.395634E+03   0.203722E+02   0.735456E-01  -0.171349E+02
  1627   0.394966E+03   0.203322E+02   0.734823E-01  -0.174820E+02
  1628   0.394325E+03   0.202901E+02   0.734195E-01  -0.178263E+02
  1629   0.393712E+03   0.202461E+02   0.733571E-01  -0.181677E+02
  1630   0.393125E+03   0.202002E+02   0.732952E-01  -0.185061E+02
  1631   0.392565E+03   0.201523E+02   0.732337E-01  -0.188415E+02
  1632   0.392032E+03   0.201024E+02   0.731727E-01  -0.191736E+02
  1633   0.391524E+03   0.200507E+02   0.731121E-01  -0.195023E+02
  1634   0.391042E+03   0.199971E+02   0.730520E-01  -0.198276E+02
  1635   0.390585E+03   0.199416E+02   0.729923E-01  -0.201493E+02
  1636   0.390152E+03   0.198842E+02   0.729331E-01  -0.204672E+02
  1637   0.389745E+03   0.198250E+02   0.728743E-01  -0.207814E+02
  1638   0.389361E+03   0.197640E+02   0.728160E-01  -0.210916E+02
  1639   0.389001E+03   0.197012E+02   0.727581E-01  -0.213977E+02
  1640   0.388664E+03   0.196367E+02   0.727006E-01  -0.216998E+02
  1641   0.388351E+03   0.195705E+02   0.726436E-01  -0.219975E+02
  1642   0.388059E+03   0.195026E+02   0.725870E-01  -0.222909E+02
  1643   0.387790E+03   0.194330E+02   0.725308E-01  -0.225798E+02
  1644   0.387543E+03   0.193618E+02   0.724751E-01  -0.228642E+02
  1645   0.387317E+03   0.192890E+02   0.724198E-01  -0.231439E+02
  1646   0.387112E+03   0.192145E+02   0.723649E-01  -0.234188E+02
  1647   0.386927E+03   0.191385E+02   0.723104E-01  -0.236890E+02
  1648   0.386762E+03   0.190609E+02   0.722563E-01  -0.239542E+02
  1649   0.386617E+03   0.189819E+02   0.722027E-01  -0.242143E+02
  1650   0.386491E+03   0.189012E+02   0.721494E-01  -0.244694E+02
  1651   0.386383E+03   0.188192E+02   0.720966E-01  -0.247193E+02
  1652   0.386294E+03   0.187358E+02   0.720441E-01  -0.249640E+02
  1653   0.386222E+03   0.186509E+02   0.719921E-01  -0.252033E+02
  1654   0.386168E+03   0.185646E+02   0.719404E-01  -0.254372E+02
  1655   0.386130E+03   0.184771E+02   0.718891E-01  -0.256657E+02
  1656   0.386109E+03   0.183882E+02   0.718382E-01  -0.258887E+02
  1657   0.386103E+03   0.182980E+02   0.717877E-01  -0.261060E+02
  1658   0.386113E+03   0.182066E+02   0.717375E-01  -0.263177E+02
  1659   0.386139E+03   0.181140E+02   0.716878E-01  -0.265237E+02
  1660   0.386178E+03   0.180203E+02   0.716383E-01  -0.267240E+02
  1661   0.386232E+03   0.179254E+02   0.715892E-01  -0.269184E+02
  1662   0.386298E+03   0.178293E+02   0.715405E-01  -0.271069E+02
  1663   0.386379E+03   0.177323E+02   0.714921E-01  -0.272896E+02
  1664   0.386471E+03   0.176342E+02   0.714440E-01  -0.274663E+02
  1665   0.386576E+03   0.175350E+02   0.713963E-01  -0.276370E+02
  1666   0.386692E+03   0.174349E+02   0.713489E-01  -0.278016E+02
  1667   0.386819E+03   0.173339E+02   0.713018E-01  -0.279602E+02
  1668   0.386958E+03   0.172320E+02   0.712550E-01  -0.281127E+02
  1669   0.387106E+03   0.171292E+02   0.712086E-01  -0.282590E+02
  1670   0.387263E+03   0.170256E+02   0.711624E-01  -0.283991E+02
  1671   0.387430E+03   0.169211E+02   0.711165E-01  -0.285330E+02
  1672   0.387606E+03   0.168159E+02   0.710709E-01  -0.286607E+02
  1673   0.387789E+03   0.167100E+02   0.710256E-01  -0.287821E+02
  1674   0.387981E+03   0.166034E+02   0.709806E-01  -0.288973E+02
  1675   0.388179E+03   0.164962E+02   0.709358E-01  -0.290062E+02
  1676   0.388384E+03   0.163884E+02   0.708913E-01  -0.291088E+02
  1677   0.388596E+03   0.162800E+02   0.708470E-01  -0.292052E+02
  1678   0.388814E+03   0.161711E+02   0.708030E-01  -0.292953E+02
  1679   0.389037E+03   0.160618E+02   0.707593E-01  -0.293790E+02
  1680   0.389264E+03   0.159520E+02   0.707157E-01  -0.294565E+02
  1681   0.389497E+03   0.158418E+02   0.706724E-01  -0.295277E+02
  1682   0.389733E+03   0.157312E+02   0.706293E-01  -0.295925E+02
  1683   0.389972E+03   0.156202E+02   0.705864E-01  -0.296511E+02
  1684   0.390215E+03   0.155090E+02   0.705437E-01  -0.297033E+02
  1685   0.390459E+03   0.153975E+02   0.705012E-01  -0.297493E+02
  1686   0.390706E+03   0.152857E+02   0.704589E-01  -0.297890E+02
  1687   0.390955E+03   0.151737E+02   0.704168E-01  -0.298224E+02
  1688   0.391205E+03   0.150616E+02   0.703748E-01  -0.298496E+02
  1689   0.391455E+03   0.149493E+02   0.703330E-01  -0.298706E+02
  1690   0.391706E+03   0.148370E+02   0.702914E-01  -0.298854E+02
  1691   0.391956E+03   0.147246E+02   0.702499E-01  -0.298940E+02
  1692   0.392206E+03   0.146122E+02   0.702086E-01  -0.298965E+02
  1693   0.392454E+03   0.144998E+02   0.701674E-01  -0.298928E+02
  1694   0.392701E+03   0.143875E+02   0.701263E-01  -0.298831E+02
  1695   0.392946E+03   0.142753E+02   0.700854E-01  -0.298673E+02
  1696   0.393188E+03   0.141631E+02   0.700445E-01  -0.298454E+02
  1697   0.393428E+03   0.140512E+02   0.700038E-01  -0.298176E+02
  1698   0.393664E+03   0.139394E+02   0.699631E-01  -0.297838E+02
  1699   0.393896E+03   0.138278E+02   0.699226E-01  -0.297441E+02
  1700   0.394125E+03   0.137165E+02   0.698821E-01  -0.296985E+02
  1701   0.394348E+03   0.136054E+02   0.698417E-01  -0.296471E+02
  1702   0.394567E+03   0.134947E+02   0.698014E-01  -0.295899E+02
  1703   0.394781E+03   0.133844E+02   0.697611E-01  -0.295271E+02
  1704   0.394989E+03   0.132744E+02   0.697209E-01  -0.294586E+02
  1705   0.395191E+03   0.131650E+02   0.696807E-01  -0.293846E+02
  1706   0.395387E+03   0.130559E+02   0.696406E-01  -0.293051E+02
  1707   0.395576E+03   0.129474E+02   0.696005E-01  -0.292201E+02
  1708   0.395758E+03   0.128394E+02   0.695604E-01  -0.291297E+02
  1709   0.395933E+03   0.127319E+02   0.695203E-01  -0.290340E+02
  1710   0.396100E+03   0.126251E+02   0.694803E-01  -0.289330E+02
  1711   0.396259E+03   0.125189E+02   0.694402E-01  -0.288268E+02
  1712   0.396409E+03   0.124133E+02   0.694001E-01  -0.287156E+02
  1713   0.396550E+03   0.123084E+02   0.693600E-01  -0.285992E+02
  1714   0.396683E+03   0.122042E+02   0.693199E-01  -0.284778E+02
  1715   0.396806E+03   0.121007E+02   0.692798E-01  -0.283516E+02
  1716   0.396919E+03   0.119980E+02   0.692396E-01  -0.282206E+02
  1717   0.397022E+03   0.118961E+02   0.691994E-01  -0.280847E+02
  1718   0.397115E+03   0.117951E+02   0.691591E-01  -0.279443E+02
  1719   0.397198E+03   0.116948E+02   0.691188E-01  -0.277992E+02
  1720   0.397270E+03   0.115955E+02   0.690783E-01  -0.276496E+02
  1721   0.397330E+03   0.114970E+02   0.690379E-01  -0.274956E+02
  1722   0.397380E+03   0.113995E+02   0.689973E-01  -0.273373E+02
  1723   0.397417E+03   0.113030E+02   0.689567E-01  -0.271748E+02
  1724   0.397443E+03   0.112075E+02   0.689160E-01  -0.270081E+02
  1725   0.397457E+03   0.111129E+02   0.688751E-01  -0.268374E+02
  1726   0.397459E+03   0.110194E+02   0.688342E-01  -0.266627E+02
  1727   0.397448E+03   0.109269E+02   0.687932E-01  -0.264841E+02
  1728   0.397424E+03   0.108355E+02   0.687520E-01  -0.263017E+02
  1729   0.397387E+03   0.107453E+02   0.687107E-01  -0.261156E+02
  1730   0.397337E+03   0.106561E+02   0.686693E-01  -0.259259E+02
  1731   0.397273E+03   0.105681E+02   0.686278E-01  -0.257327E+02
  1732   0.397196E+03   0.104813E+02   0.685861E-01  -0.255361E+02
  1733   0.397105E+03   0.103956E+02   0.685442E-01  -0.253362E+02
  1734   0.397000E+03   0.103111E+02   0.685022E-01  -0.251330E+02
  1735   0.396880E+03   0.102279E+02   0.684601E-01  -0.249266E+02
  1736   0.396747E+03   0.101459E+02   0.684178E-01  -0.247173E+02
  1737   0.396599E+03   0.100652E+02   0.683753E-01  -0.245050E+02
  1738   0.396436E+03   0.998571E+01   0.683326E-01  -0.242900E+02
  1739   0.396259E+03   0.990756E+01   0.682898E-01  -0.240723E+02
  1740   0.396067E+03   0.983074E+01   0.682468E-01  -0.238519E+02
  1741   0.395860E+03   0.975523E+01   0.682035E-01  -0.236291E+02
  1742   0.395639E+03   0.968109E+01   0.681601E-01  -0.234039E+02
  1743   0.395402E+03   0.960828E+01   0.681165E-01  -0.231764E+02
  1744   0.395150E+03   0.953687E+01   0.680727E-01  -0.229467E+02
  1745   0.394883E+03   0.946684E+01   0.680286E-01  -0.227150E+02
  1746   0.394600E+03   0.939822E+01   0.679844E-01  -0.224812E+02
  1747   0.394301E+03   0.933098E+01   0.679399E-01  -0.222455E+02
  1748   0.393987E+03   0.926520E+01   0.678952E-01  -0.220081E+02
  1749   0.393657E+03   0.920084E+01   0.678503E-01  -0.217690E+02
  1750   0.393312E+03   0.913790E+01   0.678052E-01  -0.215283E+02
  1751   0.392951E+03   0.907643E+01   0.677598E-01  -0.212862E+02
  1752   0.392574E+03   0.901643E+01   0.677142E-01  -0.210427E+02
  1753   0.392181E+03   0.895789E+01   0.676683E-01  -0.207980E+02
  1754   0.391773E+03   0.890082E+01   0.676222E-01  -0.205521E+02
  1755   0.391349E+03   0.884526E+01   0.675758E-01  -0.203051E+02
  1756   0.390909E+03   0.879117E+01   0.675292E-01  -0.200573E+02
  1757   0.390453E+03   0.873859E+01   0.674823E-01  -0.198086E+02
  1758   0.389981E+03   0.868748E+01   0.674352E-01  -0.195592E+02
  1759   0.389493E+03   0.863791E+01   0.673878E-01  -0.193091E+02
  1760   0.388990E+03   0.858984E+01   0.673402E-01  -0.190586E+02
  1761   0.388471E+03   0.854328E+01   0.672922E-01  -0.188076E+02
  1762   0.387936E+03   0.849824E+01   0.672440E-01  -0.185562E+02
  1763   0.387385E+03   0.845471E+01   0.671956E-01  -0.183047E+02
  1764   0.386819E+03   0.841270E+01   0.671468E-01  -0.180531E+02
  1765   0.386238E+03   0.837221E+01   0.670978E-01  -0.178015E+02
  1766   0.385641E+03   0.833325E+01   0.670485E-01  -0.175500E+02
  1767   0.385029E+03   0.829580E+01   0.669989E-01  -0.172987E+02
  1768   0.384402E+03   0.825988E+01   0.669491E-01  -0.170477E+02
  1769   0.383760E+03   0.822547E+01   0.668989E-01  -0.167971E+02
  1770   0.383103E+03   0.819259E+01   0.668485E-01  -0.165470E+02
  1771   0.382431E+03   0.816122E+01   0.667978E-01  -0.162975E+02
  1772   0.381744E+03   0.813136E+01   0.667468E-01  -0.160488E+02
  1773   0.381043E+03   0.810300E+01   0.666955E-01  -0.158008E+02
  1774   0.380327E+03   0.807615E+01   0.666439E-01  -0.155537E+02
  1775   0.379597E+03   0.805079E+01   0.665921E-01  -0.153076E+02
  1776   0.378853E+03   0.802693E+01   0.665399E-01  -0.150626E+02
  1777   0.378095E+03   0.800455E+01   0.664875E-01  -0.148188E+02
  1778   0.377322E+03   0.798366E+01   0.664347E-01  -0.145762E+02
  1779   0.376536E+03   0.796423E+01   0.663817E-01  -0.143350E+02
  1780   0.375737E+03   0.794627E+01   0.663283E-01  -0.140952E+02
  1781   0.374923E+03   0.792977E+01   0.662747E-01  -0.138569E+02
