#    L    TT             EE             BB             TE          
  1686   0.390721E+03   0.152860E+02   0.707027E-01  -0.297872E+02
  1687   0.390970E+03   0.151740E+02   0.706601E-01  -0.298206E+02
  1688   0.391219E+03   0.150619E+02   0.706177E-01  -0.298479E+02
  1689   0.391470E+03   0.149497E+02   0.705755E-01  -0.298688E+02
  1690   0.391720E+03   0.148373E+02   0.705334E-01  -0.298836E+02
  1691   0.391970E+03   0.147250E+02   0.704915E-01  -0.298923E+02
  1692   0.392220E+03   0.146126E+02   0.704497E-01  -0.298947E+02
  1693   0.392468E+03   0.145002E+02   0.704081E-01  -0.298911E+02
  1694   0.392715E+03   0.143878E+02   0.703666E-01  -0.298813E+02
  1695   0.392960E+03   0.142756E+02   0.703252E-01  -0.298655E+02
  1696   0.393203E+03   0.141635E+02   0.702839E-01  -0.298437E+02
  1697   0.393442E+03   0.140515E+02   0.702427E-01  -0.298159E+02
  1698   0.393678E+03   0.139397E+02   0.702016E-01  -0.297820E+02
  1699   0.393910E+03   0.138281E+02   0.701606E-01  -0.297423E+02
  1700   0.394139E+03   0.137168E+02   0.701197E-01  -0.296968E+02
  1701   0.394363E+03   0.136057E+02   0.700789E-01  -0.296454E+02
  1702   0.394581E+03   0.134950E+02   0.700381E-01  -0.295882E+02
  1703   0.394795E+03   0.133847E+02   0.699974E-01  -0.295254E+02
  1704   0.395003E+03   0.132747E+02   0.699567E-01  -0.294569E+02
  1705   0.395205E+03   0.131653E+02   0.699161E-01  -0.293829E+02
  1706   0.395401E+03   0.130562E+02   0.698755E-01  -0.293034E+02
  1707   0.395590E+03   0.129477E+02   0.698350E-01  -0.292184E+02
  1708   0.395772E+03   0.128397E+02   0.697945E-01  -0.291280E+02
  1709   0.395947E+03   0.127322E+02   0.697540E-01  -0.290323E+02
  1710   0.396114E+03   0.126254E+02   0.697134E-01  -0.289313E+02
  1711   0.396272E+03   0.125192E+02   0.696729E-01  -0.288251E+02
  1712   0.396423E+03   0.124136E+02   0.696324E-01  -0.287139E+02
  1713   0.396564E+03   0.123087E+02   0.695919E-01  -0.285975E+02
  1714   0.396696E+03   0.122045E+02   0.695513E-01  -0.284761E+02
  1715   0.396819E+03   0.121010E+02   0.695107E-01  -0.283499E+02
  1716   0.396933E+03   0.119983E+02   0.694701E-01  -0.282189E+02
  1717   0.397036E+03   0.118964E+02   0.694295E-01  -0.280830E+02
  1718   0.397129E+03   0.117954E+02   0.693887E-01  -0.279426E+02
  1719   0.397212E+03   0.116951E+02   0.693480E-01  -0.277975E+02
  1720   0.397283E+03   0.115958E+02   0.693071E-01  -0.276479E+02
  1721   0.397344E+03   0.114974E+02   0.692662E-01  -0.274940E+02
  1722   0.397393E+03   0.113998E+02   0.692252E-01  -0.273356E+02
  1723   0.397431E+03   0.113033E+02   0.691841E-01  -0.271731E+02
  1724   0.397457E+03   0.112078E+02   0.691430E-01  -0.270064E+02
  1725   0.397471E+03   0.111132E+02   0.691017E-01  -0.268357E+02
  1726   0.397472E+03   0.110197E+02   0.690603E-01  -0.266610E+02
  1727   0.397461E+03   0.109272E+02   0.690189E-01  -0.264824E+02
  1728   0.397437E+03   0.108358E+02   0.689773E-01  -0.263000E+02
  1729   0.397400E+03   0.107456E+02   0.689356E-01  -0.261140E+02
  1730   0.397350E+03   0.106564E+02   0.688937E-01  -0.259243E+02
  1731   0.397286E+03   0.105684E+02   0.688517E-01  -0.257311E+02
  1732   0.397209E+03   0.104816E+02   0.688096E-01  -0.255344E+02
  1733   0.397118E+03   0.103959E+02   0.687673E-01  -0.253345E+02
  1734   0.397013E+03   0.103114E+02   0.687249E-01  -0.251313E+02
  1735   0.396893E+03   0.102282E+02   0.686823E-01  -0.249250E+02
  1736   0.396760E+03   0.101462E+02   0.686396E-01  -0.247156E+02
  1737   0.396612E+03   0.100655E+02   0.685967E-01  -0.245034E+02
  1738   0.396449E+03   0.998600E+01   0.685536E-01  -0.242884E+02
  1739   0.396272E+03   0.990786E+01   0.685103E-01  -0.240706E+02
  1740   0.396080E+03   0.983103E+01   0.684668E-01  -0.238503E+02
  1741   0.395873E+03   0.975553E+01   0.684232E-01  -0.236275E+02
  1742   0.395652E+03   0.968139E+01   0.683793E-01  -0.234023E+02
  1743   0.395415E+03   0.960858E+01   0.683353E-01  -0.231748E+02
  1744   0.395163E+03   0.953717E+01   0.682911E-01  -0.229451E+02
  1745   0.394896E+03   0.946714E+01   0.682466E-01  -0.227133E+02
  1746   0.394613E+03   0.939851E+01   0.682019E-01  -0.224796E+02
  1747   0.394314E+03   0.933128E+01   0.681571E-01  -0.222439E+02
  1748   0.394000E+03   0.926549E+01   0.681119E-01  -0.220065E+02
  1749   0.393670E+03   0.920113E+01   0.680666E-01  -0.217674E+02
  1750   0.393325E+03   0.913819E+01   0.680210E-01  -0.215267E+02
  1751   0.392964E+03   0.907672E+01   0.679753E-01  -0.212845E+02
  1752   0.392587E+03   0.901672E+01   0.679292E-01  -0.210411E+02
  1753   0.392194E+03   0.895818E+01   0.678829E-01  -0.207963E+02
  1754   0.391786E+03   0.890111E+01   0.678364E-01  -0.205504E+02
  1755   0.391361E+03   0.884554E+01   0.677896E-01  -0.203035E+02
  1756   0.390921E+03   0.879145E+01   0.677426E-01  -0.200556E+02
  1757   0.390466E+03   0.873887E+01   0.676954E-01  -0.198070E+02
  1758   0.389994E+03   0.868777E+01   0.676478E-01  -0.195576E+02
  1759   0.389506E+03   0.863820E+01   0.676000E-01  -0.193075E+02
  1760   0.389003E+03   0.859013E+01   0.675520E-01  -0.190569E+02
  1761   0.388483E+03   0.854357E+01   0.675036E-01  -0.188060E+02
  1762   0.387948E+03   0.849852E+01   0.674550E-01  -0.185546E+02
  1763   0.387398E+03   0.845499E+01   0.674062E-01  -0.183031E+02
  1764   0.386832E+03   0.841298E+01   0.673570E-01  -0.180515E+02
  1765   0.386250E+03   0.837249E+01   0.673076E-01  -0.177999E+02
  1766   0.385653E+03   0.833353E+01   0.672579E-01  -0.175484E+02
  1767   0.385041E+03   0.829608E+01   0.672080E-01  -0.172971E+02
  1768   0.384414E+03   0.826016E+01   0.671577E-01  -0.170461E+02
  1769   0.383772E+03   0.822575E+01   0.671072E-01  -0.167955E+02
  1770   0.383115E+03   0.819286E+01   0.670564E-01  -0.165454E+02
  1771   0.382443E+03   0.816149E+01   0.670053E-01  -0.162960E+02
  1772   0.381756E+03   0.813163E+01   0.669539E-01  -0.160472E+02
  1773   0.381055E+03   0.810327E+01   0.669022E-01  -0.157992E+02
  1774   0.380339E+03   0.807642E+01   0.668503E-01  -0.155522E+02
  1775   0.379610E+03   0.805106E+01   0.667980E-01  -0.153061E+02
  1776   0.378865E+03   0.802720E+01   0.667455E-01  -0.150611E+02
  1777   0.378107E+03   0.800482E+01   0.666927E-01  -0.148172E+02
  1778   0.377335E+03   0.798392E+01   0.666395E-01  -0.145747E+02
  1779   0.376548E+03   0.796450E+01   0.665861E-01  -0.143334E+02
  1780   0.375749E+03   0.794654E+01   0.665324E-01  -0.140937E+02
  1781   0.374936E+03   0.793003E+01   0.664784E-01  -0.138554E+02
  1782   0.374109E+03   0.791498E+01   0.664241E-01  -0.136188E+02
  1783   0.373270E+03   0.790137E+01   0.663696E-01  -0.133839E+02
  1784   0.372417E+03   0.788918E+01   0.663147E-01  -0.131508E+02
  1785   0.371552E+03   0.787841E+01   0.662595E-01  -0.129195E+02
  1786   0.370674E+03   0.786905E+01   0.662041E-01  -0.126902E+02
  1787   0.369784E+03   0.786109E+01   0.661484E-01  -0.124630E+02
  1788   0.368882E+03   0.785451E+01   0.660923E-01  -0.122378E+02
  1789   0.367968E+03   0.784931E+01   0.660360E-01  -0.120149E+02
  1790   0.367042E+03   0.784546E+01   0.659794E-01  -0.117942E+02
  1791   0.366105E+03   0.784297E+01   0.659226E-01  -0.115759E+02
  1792   0.365156E+03   0.784180E+01   0.658654E-01  -0.113600E+02
  1793   0.364196E+03   0.784196E+01   0.658080E-01  -0.111467E+02
  1794   0.363225E+03   0.784341E+01   0.657502E-01  -0.109358E+02
  1795   0.362244E+03   0.784616E+01   0.656922E-01  -0.107277E+02
  1796   0.361251E+03   0.785019E+01   0.656339E-01  -0.105222E+02
  1797   0.360249E+03   0.785546E+01   0.655754E-01  -0.103195E+02
  1798   0.359236E+03   0.786198E+01   0.655166E-01  -0.101197E+02
  1799   0.358214E+03   0.786973E+01   0.654575E-01  -0.992273E+01
  1800   0.357183E+03   0.787868E+01   0.653981E-01  -0.972877E+01
  1801   0.356142E+03   0.788882E+01   0.653385E-01  -0.953785E+01
  1802   0.355092E+03   0.790014E+01   0.652786E-01  -0.935002E+01
  1803   0.354033E+03   0.791261E+01   0.652184E-01  -0.916535E+01
  1804   0.352966E+03   0.792621E+01   0.651580E-01  -0.898389E+01
  1805   0.351892E+03   0.794094E+01   0.650974E-01  -0.880569E+01
  1806   0.350809E+03   0.795676E+01   0.650364E-01  -0.863080E+01
  1807   0.349719E+03   0.797365E+01   0.649753E-01  -0.845928E+01
  1808   0.348621E+03   0.799161E+01   0.649138E-01  -0.829116E+01
  1809   0.347516E+03   0.801060E+01   0.648522E-01  -0.812651E+01
  1810   0.346404E+03   0.803061E+01   0.647903E-01  -0.796536E+01
  1811   0.345286E+03   0.805161E+01   0.647282E-01  -0.780777E+01
  1812   0.344161E+03   0.807359E+01   0.646658E-01  -0.765376E+01
  1813   0.343031E+03   0.809652E+01   0.646032E-01  -0.750337E+01
  1814   0.341894E+03   0.812038E+01   0.645404E-01  -0.735666E+01
  1815   0.340753E+03   0.814515E+01   0.644773E-01  -0.721365E+01
  1816   0.339606E+03   0.817081E+01   0.644140E-01  -0.707437E+01
  1817   0.338454E+03   0.819734E+01   0.643506E-01  -0.693887E+01
  1818   0.337298E+03   0.822470E+01   0.642869E-01  -0.680717E+01
  1819   0.336138E+03   0.825289E+01   0.642230E-01  -0.667931E+01
  1820   0.334974E+03   0.828188E+01   0.641589E-01  -0.655530E+01
  1821   0.333806E+03   0.831162E+01   0.640946E-01  -0.643519E+01
  1822   0.332635E+03   0.834214E+01   0.640301E-01  -0.631898E+01
  1823   0.331460E+03   0.837338E+01   0.639654E-01  -0.620672E+01
  1824   0.330282E+03   0.840530E+01   0.639005E-01  -0.609842E+01
  1825   0.329103E+03   0.843790E+01   0.638355E-01  -0.599409E+01
  1826   0.327921E+03   0.847119E+01   0.637702E-01  -0.589376E+01
  1827   0.326736E+03   0.850507E+01   0.637048E-01  -0.579744E+01
  1828   0.325551E+03   0.853956E+01   0.636392E-01  -0.570513E+01
  1829   0.324364E+03   0.857466E+01   0.635735E-01  -0.561686E+01
  1830   0.323175E+03   0.861031E+01   0.635076E-01  -0.553262E+01
  1831   0.321987E+03   0.864649E+01   0.634416E-01  -0.545244E+01
  1832   0.320798E+03   0.868317E+01   0.633754E-01  -0.537632E+01
  1833   0.319609E+03   0.872033E+01   0.633090E-01  -0.530425E+01
  1834   0.318420E+03   0.875797E+01   0.632425E-01  -0.523625E+01
  1835   0.317231E+03   0.879603E+01   0.631759E-01  -0.517232E+01
  1836   0.316043E+03   0.883449E+01   0.631092E-01  -0.511245E+01
  1837   0.314856E+03   0.887335E+01   0.630423E-01  -0.505666E+01
  1838   0.313671E+03   0.891257E+01   0.629753E-01  -0.500493E+01
  1839   0.312486E+03   0.895213E+01   0.629082E-01  -0.495726E+01
  1840   0.311304E+03   0.899200E+01   0.628410E-01  -0.491364E+01
  1841   0.310123E+03   0.903216E+01   0.627737E-01  -0.487407E+01
  1842   0.308945E+03   0.907254E+01   0.627063E-01  -0.483853E+01
  1843   0.307770E+03   0.911320E+01   0.626388E-01  -0.480701E+01
  1844   0.306597E+03   0.915405E+01   0.625712E-01  -0.477951E+01
  1845   0.305427E+03   0.919507E+01   0.625035E-01  -0.475600E+01
  1846   0.304261E+03   0.923627E+01   0.624358E-01  -0.473648E+01
  1847   0.303099E+03   0.927761E+01   0.623679E-01  -0.472092E+01
  1848   0.301940E+03   0.931905E+01   0.623000E-01  -0.470930E+01
  1849   0.300786E+03   0.936058E+01   0.622321E-01  -0.470161E+01
  1850   0.299636E+03   0.940216E+01   0.621641E-01  -0.469783E+01
  1851   0.298490E+03   0.944377E+01   0.620960E-01  -0.469794E+01
  1852   0.297350E+03   0.948539E+01   0.620279E-01  -0.470190E+01
  1853   0.296214E+03   0.952703E+01   0.619597E-01  -0.470971E+01
  1854   0.295084E+03   0.956859E+01   0.618916E-01  -0.472131E+01
  1855   0.293959E+03   0.961012E+01   0.618233E-01  -0.473668E+01
  1856   0.292841E+03   0.965154E+01   0.617551E-01  -0.475578E+01
  1857   0.291728E+03   0.969289E+01   0.616868E-01  -0.477859E+01
  1858   0.290622E+03   0.973409E+01   0.616186E-01  -0.480506E+01
  1859   0.289521E+03   0.977513E+01   0.615503E-01  -0.483517E+01
  1860   0.288429E+03   0.981600E+01   0.614820E-01  -0.486886E+01
  1861   0.287342E+03   0.985670E+01   0.614137E-01  -0.490610E+01
  1862   0.286263E+03   0.989714E+01   0.613454E-01  -0.494686E+01
  1863   0.285192E+03   0.993737E+01   0.612772E-01  -0.499108E+01
  1864   0.284128E+03   0.997736E+01   0.612089E-01  -0.503874E+01
  1865   0.283072E+03   0.100170E+02   0.611407E-01  -0.508977E+01
  1866   0.282024E+03   0.100564E+02   0.610725E-01  -0.514415E+01
  1867   0.280983E+03   0.100954E+02   0.610043E-01  -0.520183E+01
  1868   0.279952E+03   0.101341E+02   0.609362E-01  -0.526275E+01
  1869   0.278929E+03   0.101725E+02   0.608681E-01  -0.532687E+01
  1870   0.277914E+03   0.102104E+02   0.608001E-01  -0.539413E+01
  1871   0.276909E+03   0.102479E+02   0.607321E-01  -0.546449E+01
  1872   0.275913E+03   0.102851E+02   0.606642E-01  -0.553789E+01
  1873   0.274926E+03   0.103217E+02   0.605963E-01  -0.561428E+01
  1874   0.273948E+03   0.103579E+02   0.605285E-01  -0.569362E+01
  1875   0.272980E+03   0.103936E+02   0.604608E-01  -0.577583E+01
  1876   0.272021E+03   0.104288E+02   0.603932E-01  -0.586086E+01
  1877   0.271073E+03   0.104636E+02   0.603256E-01  -0.594866E+01
  1878   0.270134E+03   0.104977E+02   0.602582E-01  -0.603917E+01
  1879   0.269206E+03   0.105313E+02   0.601908E-01  -0.613233E+01
  1880   0.268288E+03   0.105643E+02   0.601235E-01  -0.622809E+01
  1881   0.267380E+03   0.105967E+02   0.600563E-01  -0.632638E+01
  1882   0.266483E+03   0.106286E+02   0.599893E-01  -0.642714E+01
  1883   0.265597E+03   0.106598E+02   0.599223E-01  -0.653032E+01
  1884   0.264721E+03   0.106904E+02   0.598555E-01  -0.663585E+01
  1885   0.263856E+03   0.107202E+02   0.597887E-01  -0.674367E+01
  1886   0.263003E+03   0.107494E+02   0.597221E-01  -0.685372E+01
  1887   0.262160E+03   0.107780E+02   0.596557E-01  -0.696594E+01
  1888   0.261328E+03   0.108058E+02   0.595893E-01  -0.708026E+01
  1889   0.260508E+03   0.108329E+02   0.595231E-01  -0.719662E+01
  1890   0.259699E+03   0.108593E+02   0.594570E-01  -0.731494E+01
  1891   0.258901E+03   0.108849E+02   0.593911E-01  -0.743516E+01
  1892   0.258116E+03   0.109098E+02   0.593253E-01  -0.755721E+01
  1893   0.257341E+03   0.109339E+02   0.592597E-01  -0.768103E+01
  1894   0.256579E+03   0.109572E+02   0.591943E-01  -0.780654E+01
  1895   0.255828E+03   0.109798E+02   0.591290E-01  -0.793367E+01
  1896   0.255089E+03   0.110015E+02   0.590638E-01  -0.806236E+01
  1897   0.254361E+03   0.110224E+02   0.589988E-01  -0.819255E+01
  1898   0.253646E+03   0.110425E+02   0.589340E-01  -0.832416E+01
  1899   0.252943E+03   0.110618E+02   0.588694E-01  -0.845714E+01
  1900   0.252251E+03   0.110802E+02   0.588049E-01  -0.859140E+01
  1901   0.251572E+03   0.110977E+02   0.587407E-01  -0.872689E+01
  1902   0.250904E+03   0.111143E+02   0.586766E-01  -0.886353E+01
  1903   0.250249E+03   0.111301E+02   0.586127E-01  -0.900125E+01
  1904   0.249605E+03   0.111450E+02   0.585489E-01  -0.914001E+01
  1905   0.248974E+03   0.111590E+02   0.584854E-01  -0.927968E+01
  1906   0.248355E+03   0.111721E+02   0.584221E-01  -0.942024E+01
  1907   0.247747E+03   0.111843E+02   0.583589E-01  -0.956162E+01
  1908   0.247152E+03   0.111956E+02   0.582960E-01  -0.970371E+01
  1909   0.246569E+03   0.112059E+02   0.582333E-01  -0.984648E+01
  1910   0.245998E+03   0.112154E+02   0.581708E-01  -0.998986E+01
  1911   0.245439E+03   0.112238E+02   0.581085E-01  -0.101338E+02
  1912   0.244892E+03   0.112314E+02   0.580463E-01  -0.102781E+02
  1913   0.244357E+03   0.112380E+02   0.579845E-01  -0.104228E+02
  1914   0.243833E+03   0.112437E+02   0.579228E-01  -0.105679E+02
  1915   0.243322E+03   0.112484E+02   0.578613E-01  -0.107132E+02
  1916   0.242823E+03   0.112521E+02   0.578001E-01  -0.108587E+02
  1917   0.242335E+03   0.112549E+02   0.577391E-01  -0.110043E+02
  1918   0.241859E+03   0.112567E+02   0.576783E-01  -0.111500E+02
  1919   0.241395E+03   0.112576E+02   0.576177E-01  -0.112956E+02
  1920   0.240942E+03   0.112575E+02   0.575573E-01  -0.114411E+02
  1921   0.240501E+03   0.112565E+02   0.574972E-01  -0.115865E+02
  1922   0.240072E+03   0.112545E+02   0.574373E-01  -0.117316E+02
  1923   0.239654E+03   0.112515E+02   0.573777E-01  -0.118765E+02
  1924   0.239247E+03   0.112476E+02   0.573183E-01  -0.120210E+02
  1925   0.238852E+03   0.112428E+02   0.572591E-01  -0.121650E+02
  1926   0.238468E+03   0.112369E+02   0.572001E-01  -0.123086E+02
  1927   0.238095E+03   0.112301E+02   0.571414E-01  -0.124516E+02
  1928   0.237733E+03   0.112224E+02   0.570829E-01  -0.125940E+02
  1929   0.237382E+03   0.112137E+02   0.570247E-01  -0.127357E+02
  1930   0.237042E+03   0.112040E+02   0.569666E-01  -0.128767E+02
  1931   0.236713E+03   0.111934E+02   0.569089E-01  -0.130168E+02
  1932   0.236394E+03   0.111819E+02   0.568513E-01  -0.131561E+02
  1933   0.236085E+03   0.111694E+02   0.567941E-01  -0.132945E+02
  1934   0.235787E+03   0.111560E+02   0.567370E-01  -0.134318E+02
  1935   0.235500E+03   0.111416E+02   0.566802E-01  -0.135681E+02
  1936   0.235223E+03   0.111263E+02   0.566236E-01  -0.137033E+02
  1937   0.234955E+03   0.111101E+02   0.565673E-01  -0.138374E+02
  1938   0.234698E+03   0.110930E+02   0.565112E-01  -0.139702E+02
  1939   0.234450E+03   0.110749E+02   0.564554E-01  -0.141017E+02
  1940   0.234212E+03   0.110560E+02   0.563997E-01  -0.142319E+02
  1941   0.233983E+03   0.110361E+02   0.563444E-01  -0.143607E+02
  1942   0.233764E+03   0.110153E+02   0.562893E-01  -0.144880E+02
  1943   0.233554E+03   0.109937E+02   0.562344E-01  -0.146138E+02
  1944   0.233353E+03   0.109712E+02   0.561797E-01  -0.147381E+02
  1945   0.233161E+03   0.109478E+02   0.561253E-01  -0.148608E+02
  1946   0.232978E+03   0.109235E+02   0.560711E-01  -0.149818E+02
  1947   0.232803E+03   0.108984E+02   0.560172E-01  -0.151011E+02
  1948   0.232637E+03   0.108724E+02   0.559635E-01  -0.152186E+02
  1949   0.232479E+03   0.108456E+02   0.559101E-01  -0.153343E+02
  1950   0.232329E+03   0.108179E+02   0.558568E-01  -0.154481E+02
  1951   0.232187E+03   0.107894E+02   0.558039E-01  -0.155601E+02
  1952   0.232053E+03   0.107601E+02   0.557511E-01  -0.156701E+02
  1953   0.231926E+03   0.107299E+02   0.556986E-01  -0.157781E+02
  1954   0.231807E+03   0.106990E+02   0.556463E-01  -0.158841E+02
  1955   0.231696E+03   0.106673E+02   0.555942E-01  -0.159879E+02
  1956   0.231591E+03   0.106348E+02   0.555424E-01  -0.160897E+02
  1957   0.231493E+03   0.106016E+02   0.554908E-01  -0.161894E+02
  1958   0.231402E+03   0.105676E+02   0.554394E-01  -0.162868E+02
  1959   0.231318E+03   0.105329E+02   0.553883E-01  -0.163821E+02
  1960   0.231240E+03   0.104975E+02   0.553373E-01  -0.164750E+02
  1961   0.231168E+03   0.104613E+02   0.552866E-01  -0.165657E+02
  1962   0.231103E+03   0.104245E+02   0.552361E-01  -0.166540E+02
  1963   0.231043E+03   0.103870E+02   0.551858E-01  -0.167400E+02
  1964   0.230989E+03   0.103488E+02   0.551358E-01  -0.168235E+02
  1965   0.230940E+03   0.103099E+02   0.550859E-01  -0.169047E+02
  1966   0.230896E+03   0.102704E+02   0.550363E-01  -0.169833E+02
  1967   0.230858E+03   0.102302E+02   0.549869E-01  -0.170595E+02
  1968   0.230824E+03   0.101894E+02   0.549376E-01  -0.171332E+02
  1969   0.230796E+03   0.101480E+02   0.548886E-01  -0.172043E+02
  1970   0.230772E+03   0.101061E+02   0.548398E-01  -0.172729E+02
  1971   0.230752E+03   0.100635E+02   0.547912E-01  -0.173389E+02
  1972   0.230736E+03   0.100204E+02   0.547427E-01  -0.174023E+02
  1973   0.230724E+03   0.997674E+01   0.546945E-01  -0.174630E+02
  1974   0.230716E+03   0.993254E+01   0.546465E-01  -0.175211E+02
  1975   0.230712E+03   0.988782E+01   0.545986E-01  -0.175765E+02
  1976   0.230710E+03   0.984261E+01   0.545510E-01  -0.176293E+02
  1977   0.230712E+03   0.979690E+01   0.545035E-01  -0.176793E+02
  1978   0.230717E+03   0.975068E+01   0.544562E-01  -0.177266E+02
